schema_version,source_dataset,velocity,analysis_window,window_start_s,window_end_s,partial_index,pitch_lo_midi,pitch_hi_midi,f0_lo_hz,f0_hi_hz,db_c0,db_c1,db_c2,db_c3,energy_rel_fund_db_lo,energy_rel_fund_db_hi,energy_ratio_to_fund_lo,energy_ratio_to_fund_hi,amplitude_ratio_to_fund_lo,amplitude_ratio_to_fund_hi,source_observation_count,max_support_distance_semitones,anchor_status,smoothing_lambda,partial_cv_rmse_db,slice_cv_weighted_rmse_db,interpolation_status
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,69,70,440,466.16376151809,-25.7891183551125,-1.5292949422554,0.0231022385051349,0.00103016295551894,-25.7891183551125,-27.2942808959073,0.00263686663186818,0.00186454088306857,0.0513504297145426,0.0431803298165793,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,70,71,466.16376151809,493.883301256124,-27.2942808959073,-1.47999997637857,0.0157024607198726,0.00863262638989415,-27.2942808959073,-28.7499457851761,0.00186454088306857,0.0013335380791814,0.0431803298165793,0.0365176406573782,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,71,72,493.883301256124,523.251130601197,-28.7499457851761,-1.42269717576916,0.021957883082115,0.0095496042591483,-28.7499457851761,-30.141135473604,0.0013335380791814,0.000968024730725938,0.0365176406573782,0.0311130958074882,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,72,73,523.251130601197,554.365261953744,-30.141135473604,-1.35013259682747,0.0393218899092735,-0.000618700994049259,-30.141135473604,-31.4525648815162,0.000968024730725938,0.000715720590955851,0.0311130958074882,0.0267529548079432,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,73,74,554.365261953744,587.329535834815,-31.4525648815162,-1.27334491999108,0.0431663359928118,-0.00723140462634242,-31.4525648815162,-32.6899748701408,0.000715720590955851,0.000538272897150145,0.0267529548079432,0.0232007089794718,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,74,75,587.329535834815,622.253967444162,-32.6899748701408,-1.20870646188446,0.0326156477807458,-0.00521357219379337,-32.6899748701408,-33.8712792564383,0.000538272897150145,0.000410083291191105,0.0232007089794718,0.0202505133562363,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,75,76,622.253967444162,659.25511382574,-33.8712792564383,-1.15911588290437,0.0221881339681629,-0.000817798570932782,-33.8712792564383,-35.0090248039455,0.000410083291191105,0.000315571315034247,0.0202505133562363,0.0177643270357829,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,76,77,659.25511382574,698.456462866008,-35.0090248039455,-1.11719301068083,0.0333021349966001,-0.013478955795428,-35.0090248039455,-36.1063946354251,0.000315571315034247,0.000245109721471831,0.0177643270357829,0.0156559803740242,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,77,78,698.456462866008,739.988845423269,-36.1063946354251,-1.09102560807392,0.00151805960264095,0.00475322974841053,-36.1063946354251,-37.191148954148,0.000245109721471831,0.000190934806136067,0.0156559803740242,0.0138179161285654,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,78,79,739.988845423269,783.990871963499,-37.191148954148,-1.07372979962342,0.0465238717734893,-0.0357211857979951,-37.191148954148,-38.2540760677959,0.000190934806136067,0.000149483202396702,0.0138179161285654,0.012226332336261,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,79,80,783.990871963499,830.60939515989,-38.2540760677959,-1.0878456134704,0.00334527186667266,-0.0294601618252825,-38.2540760677959,-39.368036571225,0.000149483202396702,0.0001156635034291,0.012226332336261,0.0107546968078649,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,80,81,830.60939515989,880,-39.368036571225,-1.16953555521293,-0.0469045964840764,-0.014506866554318,-39.368036571225,-40.5989835894763,0.0001156635034291,0.0000871167451666291,0.0107546968078649,0.00933363515285599,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,81,82,880,932.32752303618,-40.5989835894763,-1.30686534784404,-0.0821062970156128,-0.00379203190482102,-40.5989835894763,-41.9917472662407,0.0000871167451666291,0.0000632157468768976,0.00933363515285599,0.00795083309326121,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,82,83,932.32752303618,987.766602512248,-41.9917472662407,-1.4824540375897,-0.0967986950145825,-0.00523841672107594,-41.9917472662407,-43.5762384155661,0.0000632157468768976,0.0000438910689899767,0.00795083309326121,0.00662503350859275,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,83,84,987.766602512248,1046.50226120239,-43.5762384155661,-1.69176667778211,-0.13125724781526,0.00840100271417876,-43.5762384155661,-45.3908613384493,0.0000438910689899767,0.0000289010662920653,0.00662503350859275,0.0053759711952414,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,84,85,1046.50226120239,1108.73052390749,-45.3908613384493,-1.92907816527009,-0.151746042741515,0.0218805526947814,-45.3908613384493,-47.4498049937661,0.0000289010662920653,0.0000179895168956473,0.0053759711952414,0.00424140506149169,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,85,86,1108.73052390749,1174.65907166963,-47.4498049937661,-2.16692859266878,-0.146944638366098,0.0270058379338831,-47.4498049937661,-49.7366723868671,0.0000179895168956473,0.0000106250935199713,0.00424140506149169,0.0032596155478785,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,86,87,1174.65907166963,1244.50793488832,-49.7366723868671,-2.37980035559934,-0.128163957733276,0.0273578925585318,-49.7366723868671,-52.2172788076412,0.0000106250935199713,0.00000600167009729649,0.0032596155478785,0.00244983062624674,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,87,88,1244.50793488832,1318.51022765148,-52.2172788076412,-2.55405459339029,-0.111086115645535,0.0331557831507205,-52.2172788076412,-54.8492637335263,0.00000600167009729649,0.00000327396194181666,0.00244983062624674,0.00180940927979732,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,88,89,1318.51022765148,1396.91292573202,-54.8492637335263,-2.67675947522919,-0.0703364961233617,0.0240122001586203,-54.8492637335263,-57.5723475047202,0.00000327396194181666,0.00000174890109443939,0.00180940927979732,0.0013224602430468,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,89,90,1396.91292573202,1479.97769084654,-57.5723475047202,-2.74539586700002,-0.0228650817809504,0.000184328658285882,-57.5723475047202,-60.3404241248429,0.00000174890109443939,9.2460787384588e-7,0.0013224602430468,0.000961565324793838,70,0,both_measured,300,7.80667475590308,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,5,90,90.1,1479.97769084654,1488.55111439135,-60.3404241248429,-0.279057304458693,-4.46864767411626e-14,3.45279360658424e-14,-60.3404241248429,-60.6194814293016,9.2460787384588e-7,8.67065401795587e-7,0.000961565324793838,0.000931163466742326,70,0.1,one_measured,300,7.80667475590308,9.45517373680232,unison_boundary_extrapolation_10_cents
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,21,22,27.5,29.1352350948806,24.3981813053453,-0.953331032291938,-0.00192264773900419,0.00000384655103147225,24.3981813053453,23.4429314718654,275.307555667266,220.949563125513,16.5923945127659,14.8643722748562,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,22,23,29.1352350948806,30.8677063285078,23.4429314718654,-0.957164788116852,0.000151417173534063,-0.00207406491253115,23.4429314718654,22.4838440360095,220.949563125513,177.167641429358,14.8643722748562,13.3104335552738,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,23,24,30.8677063285078,32.7031956625748,22.4838440360095,-0.963084148507392,0.00285840043093133,-0.00688856270485882,22.4838440360095,21.5167297252282,177.167641429358,141.798936139736,13.3104335552738,11.9079358471456,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,24,25,32.7031956625748,34.647828872109,21.5167297252282,-0.978033035760099,-0.00742840232213182,-0.00373968284389514,21.5167297252282,20.5275286043021,141.798936139736,112.915317603041,11.9079358471456,10.6261619413145,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,25,26,34.647828872109,36.7080959896759,20.5275286043021,-1.00410888893606,-0.0212810185119869,0.00591703975942171,20.5275286043021,19.5080557366135,112.915317603041,89.2905655390415,10.6261619413145,9.44936852594084,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,26,27,36.7080959896759,38.8908729652601,19.5080557366135,-1.02891980668176,-0.00758351484914876,-0.00204014169906541,19.5080557366135,18.4695122733835,89.2905655390415,70.2993367043313,9.44936852594084,8.38446997158028,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,27,28,38.8908729652601,41.2034446141087,18.4695122733835,-1.05020726147726,0.0156519418213348,-0.0275807062456506,18.4695122733835,17.4073762474819,70.2993367043313,55.0475031202159,8.38446997158028,7.41940045557698,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,28,29,41.2034446141087,43.6535289291255,17.4073762474819,-1.10164549657154,-0.0142512714875289,-0.0283111186761411,17.4073762474819,16.2631683607467,55.0475031202159,42.297708128743,7.41940045557698,6.50366882065369,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,29,30,43.6535289291255,46.2493028389543,16.2631683607467,-1.21508139557501,-0.0879463662319138,0.00771313807497642,16.2631683607467,14.9678537370147,42.297708128743,31.3895705262976,6.50366882065369,5.6026396034635,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,30,31,46.2493028389543,48.9994294977187,14.9678537370147,-1.36783471381392,-0.102369551691858,0.0212475856270185,14.9678537370147,13.518897057136,31.3895705262976,22.4848350399775,5.6026396034635,4.74181769366743,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,31,32,48.9994294977187,51.9130871974931,13.518897057136,-1.50883106031658,-0.0835413362579847,0.018505358938171,13.518897057136,11.9450300194996,22.4848350399775,15.649591365688,4.74181769366743,3.95595644132845,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,32,33,51.9130871974931,55,11.9450300194996,-1.62039765601804,-0.0638431616321251,0.0144774135178536,11.9450300194996,10.2752666153673,15.649591365688,10.6543426915662,3.95595644132845,3.2640990627685,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,33,34,55,58.2704701897612,10.2752666153673,-1.70465173872873,-0.0483382104047743,0.0119608373936264,10.2752666153673,8.5342375036274,10.6543426915662,7.1354891542909,3.2640990627685,2.67123363903102,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,34,35,58.2704701897612,61.7354126570155,8.5342375036274,-1.7654456473574,-0.0395622239345608,0.0144511026896748,8.5342375036274,6.74368073502511,7.1354891542909,4.72463293983929,2.67123363903102,2.17362207843021,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,35,36,61.7354126570155,65.4063913251497,6.74368073502511,-1.80121678715749,-0.0209468273690618,0.01015912051329,6.74368073502511,4.93167624101185,4.72463293983929,3.11291759420053,2.17362207843021,1.76434622288272,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,36,37,65.4063913251497,69.295657744218,4.93167624101185,-1.81263308035575,-0.0151603246550829,0.0145313020466769,4.93167624101185,3.1184141380477,3.11291759420053,2.05041331685266,1.76434622288272,1.43192643555898,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,37,38,69.295657744218,73.4161919793519,3.1184141380477,-1.79935982352588,-0.00394357179659921,0.0176342956951046,3.1184141380477,1.33274503842032,2.05041331685266,1.35917226505568,1.43192643555898,1.16583543652425,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,38,39,73.4161919793519,77.7817459305202,1.33274503842032,-1.75434408003377,0.0115596869364687,0.0186852445686216,1.33274503842032,-0.391354110108354,1.35917226505568,0.913828269618116,1.16583543652425,0.955943653997513,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,39,40,77.7817459305202,82.4068892282175,-0.391354110108354,-1.67516897245496,0.0277442941770538,0.0184852360614383,-0.391354110108354,-2.02029355232483,0.913828269618116,0.628015907949171,0.955943653997513,0.792474547193265,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,40,41,82.4068892282175,87.307057858251,-2.02029355232483,-1.56422467591654,0.0539638831904672,0.00580536240494745,-2.02029355232483,-3.52474898264595,0.628015907949171,0.444145331727232,0.792474547193265,0.666442294371562,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,41,42,87.307057858251,92.4986056779086,-3.52474898264595,-1.43888082232076,0.0577893738623241,0.00230759471783992,-3.52474898264595,-4.90353283638655,0.444145331727232,0.323330531644604,0.666442294371562,0.568621606733867,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,42,43,92.4986056779086,97.9988589954373,-4.90353283638655,-1.31637929044259,0.0558073538645825,0.00119287857095784,-4.90353283638655,-6.16291189439361,0.323330531644604,0.241940631876441,0.568621606733867,0.491874609912365,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,43,44,97.9988589954373,103.826174394986,-6.16291189439361,-1.20118594700056,0.047361256458724,0.00569143302361419,-6.16291189439361,-7.31104515191182,0.241940631876441,0.185735741872833,0.491874609912365,0.430970697232228,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,44,45,103.826174394986,110,-7.31104515191182,-1.08938913501227,0.0498732479006327,0.00315219599536309,-7.31104515191182,-8.3474088430281,0.185735741872833,0.146304982221277,0.430970697232228,0.382498342769321,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,45,46,110,116.540940379522,-8.3474088430281,-0.980186051224916,0.0384996301928345,0.0119007871181124,-8.3474088430281,-9.27719447694206,0.146304982221277,0.118108336387134,0.382498342769321,0.343668934277066,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,46,47,116.540940379522,123.470825314031,-9.27719447694206,-0.867484429484906,0.0654030175043002,-0.01092661212165,-9.27719447694206,-10.0902025010443,0.118108336387134,0.0979444315217378,0.343668934277066,0.312960750768747,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,47,48,123.470825314031,130.812782650299,-10.0902025010443,-0.769458230841256,0.0371251314753382,0.00199627538925007,-10.0902025010443,-10.820539325021,0.0979444315217378,0.0827839352781365,0.312960750768747,0.28772197566077,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,48,49,130.812782650299,138.591315488436,-10.820539325021,-0.689219141722829,0.0249765356006942,0.0117580915791941,-10.820539325021,-11.4730238395639,0.0827839352781365,0.0712356868410958,0.28772197566077,0.266900143951059,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,49,50,138.591315488436,146.832383958704,-11.4730238395639,-0.603991795783859,0.0379153511252519,0.00386803768435684,-11.4730238395639,-12.0352322465382,0.0712356868410958,0.0625859394105379,0.266900143951059,0.250171819777004,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,50,51,146.832383958704,155.56349186104,-12.0352322465382,-0.516556980480291,0.0287351946605836,0.0100592143889311,-12.0352322465382,-12.512994817969,0.0625859394105379,0.0560661220632048,0.250171819777004,0.236782858465736,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,51,52,155.56349186104,164.813778456435,-12.512994817969,-0.42890894799232,0.041827555086851,-0.00203812886192545,-12.512994817969,-12.9021143397364,0.0560661220632048,0.0512611760905379,0.236782858465736,0.226409310962553,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,52,53,164.813778456435,174.614115716502,-12.9021143397364,-0.351368224404398,0.0581955012170545,-0.0271214485319323,-12.9021143397364,-13.2224085114556,0.0512611760905379,0.0476166840837958,0.226409310962553,0.218212474629192,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,53,54,174.614115716502,184.997211355817,-13.2224085114556,-0.316341567566086,0.0332092733626908,-0.0293530345753538,-13.2224085114556,-13.5348938402344,0.0476166840837958,0.0443109045798349,0.218212474629192,0.210501554815718,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,54,55,184.997211355817,195.997717990875,-13.5348938402344,-0.337982124566766,-0.0115659068727738,-0.0184612901036231,-13.5348938402344,-13.9029031617775,0.0443109045798349,0.0407108044172892,0.210501554815718,0.201769185995506,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,55,56,195.997717990875,207.652348789973,-13.9029031617775,-0.416497808623176,-0.0596260938291789,-0.00357901342528733,-13.9029031617775,-14.3826060776552,0.0407108044172892,0.0364535134115357,0.201769185995506,0.190928032021324,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,56,57,207.652348789973,220,-14.3826060776552,-0.546487036557399,-0.0973569093615221,0.00896990294812083,-14.3826060776552,-15.017480120626,0.0364535134115357,0.0314957524213712,0.190928032021324,0.177470426892401,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,57,58,220,233.081880759045,-15.017480120626,-0.714291146436088,-0.111805956084352,0.00967934671774651,-15.017480120626,-15.8338978764287,0.0314957524213712,0.0260981794117511,0.177470426892401,0.161549309536597,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,58,59,233.081880759045,246.941650628062,-15.8338978764287,-0.908865018451555,-0.161417959983554,0.0453606291010038,-15.8338978764287,-16.8588202257628,0.0260981794117511,0.0206118976572502,0.161549309536597,0.143568442414237,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,59,60,246.941650628062,261.625565300599,-16.8588202257628,-1.09561905111564,-0.107738742790085,0.0265664817828914,-16.8588202257628,-18.0356115378856,0.0206118976572502,0.0157195042770567,0.143568442414237,0.125377447242543,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,60,61,261.625565300599,277.182630976872,-18.0356115378856,-1.23139709134713,-0.0828682759495178,0.0229482397912706,-18.0356115378856,-19.326928665391,0.0157195042770567,0.0116763507775456,0.125377447242543,0.108057164397117,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,61,62,277.182630976872,293.664767917408,-19.326928665391,-1.32828892387237,-0.0575735273960776,0.0184222455354726,-19.326928665391,-20.694368871124,0.0116763507775456,0.00852242352620529,0.108057164397117,0.0923169731209017,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,62,63,293.664767917408,311.126983722081,-20.694368871124,-1.3881692420581,-0.0385691944144786,0.0172020213355606,-20.694368871124,-22.103905286261,0.00852242352620529,0.00616040793195307,0.0923169731209017,0.0784882662055486,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,63,64,311.126983722081,329.62755691287,-22.103905286261,-1.41370156688038,-0.0253119698639381,0.0211221292863921,-22.103905286261,-23.5217966937189,0.00616040793195307,0.00444447359771803,0.0784882662055486,0.06666688531586,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,64,65,329.62755691287,349.228231433004,-23.5217966937189,-1.40095911874907,0.0181048047101051,-0.0015721503280175,-23.5217966937189,-24.9062231580859,0.00444447359771803,0.00323130300278475,0.06666688531586,0.0568445512145601,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,65,66,349.228231433004,369.994422711634,-24.9062231580859,-1.36946596031291,0.0135498803875729,0.00109074548184185,-24.9062231580859,-26.2610484925294,0.00323130300278475,0.00236534857585956,0.0568445512145601,0.0486348493969043,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,66,67,369.994422711634,391.995435981749,-26.2610484925294,-1.33909396309226,0.00851135791753466,0.00685888128419609,-26.2610484925294,-27.5847722164199,0.00236534857585956,0.00174390482131883,0.0486348493969043,0.0417600864620612,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,67,68,391.995435981749,415.304697579945,-27.5847722164199,-1.30149460340458,0.00637595517501199,0.0151189140336381,-27.5847722164199,-28.8647719506158,0.00174390482131883,0.00129874175937267,0.0417600864620612,0.036038059872483,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,68,69,415.304697579945,440,-28.8647719506158,-1.24338595095365,0.0463503892884964,-0.0117729957772263,-28.8647719506158,-30.0735805080582,0.00129874175937267,0.000983200179563142,0.036038059872483,0.0313560230189216,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,69,70,440,466.16376151809,-30.0735805080582,-1.18600415970834,0.0329886221303699,-0.011028711382,-30.0735805080582,-31.2376247570182,0.000983200179563142,0.000752034083976152,0.0313560230189216,0.027423239851924,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,70,71,466.16376151809,493.883301256124,-31.2376247570182,-1.15311304959358,0.0168142910708693,-0.00608648509412868,-31.2376247570182,-32.380010000635,0.000752034083976152,0.00057809471620738,0.027423239851924,0.0240436003170777,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,71,72,493.883301256124,523.251130601197,-32.380010000635,-1.13774392273423,0.0134988129417088,-0.00889505328078455,-32.380010000635,-33.5131501637083,0.00057809471620738,0.000445333107956075,0.0240436003170777,0.0211029170485048,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,72,73,523.251130601197,554.365261953744,-33.5131501637083,-1.13743145669317,0.00619703543403727,-0.0105209555664842,-33.5131501637083,-34.654905540534,0.000445333107956075,0.000342380834361429,0.0211029170485048,0.0185035357259479,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,73,74,554.365261953744,587.329535834815,-34.654905540534,-1.15660025252457,0.000799104687196905,-0.0160350856856328,-34.654905540534,-35.826741774057,0.000342380834361429,0.00026141218226234,0.0185035357259479,0.0161682461096539,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,110,body,0.2,1.2,6,74,75,587.329535834815,622.253967444162,-35.826741774057,-1.20310730020706,-0.0171308097119702,-0.0158549851436933,-35.826741774057,-37.0628348691197,0.00026141218226234,0.000196660216569736,0.0161682461096539,0.014023559340258,68,0,both_measured,300,7.5525358088865,9.45517373680232,within_observed_pitch_range
